Employer_id,employer_name,employer_address_1,employer_address_2,Geography_id,employer_num_employees,employer_phone,employer_phone_ext,employer_yr_estab
5100,Smk Manufacturing Inc.,1055 Tierra Del Rey,,41125,35,619-216-6400,,1980
5101,"Msx Americas, Inc.",1950 Concept Drive,,22200,1150,248-829-6300,,1996
5102,"Fiserv Solutions, Inc.",255 Fiserv Drive,,24549,21000,262-879-5000,,1984
5103,Gkn Driveline Newton Llc,1848 Gkn Way,,12838,816,828-428-3711,,1980
5104,"Audience, Inc.",331 Fairchild Drive,,42132,178,(650) 254-2627,,2000
5105,Cgi Technologies And Solutions Inc.,11325 Random Hills Road,,1032,25500,703-267-8000,,1976
5106,Deegit Inc,1900 E Golf Road,Suite 925,27993,21,8473301985,1151,1993
5107,Dr/Decision Resources Llc,8 New England Executive Park,Suite 600,430,450,781-993-2500,,1989
5108,Tekmark Global Solutions Llc,100 Metroplex Drive,Suite 102,936,762,7325725400,,1997
5109,"Yapstone,Inc.",2121 North California Blvd Suite 400,,42398,223,9254078712,,1999
5110,"Arm, Inc.",150 Rose Orchard Way,,42632,680,408-576-1111,,1991
5111,Charleston Miyabi Inc,4420 Oleander Drive,Suite 204,13343,52,843-449-9505,,1983
5112,Urban American Management Llc,590 56Th Street,,3635,56,201-553-9800,,2002
5113,Immidi Infotech Llc,550 Highland St,Suite 215,1143,1,510-280-7669,,2009
5114,"Maxisit,Inc",203 Main Street,,2086,90,732-494-2005,106,2003
5115,"Hyundai Securities (America), Inc",1370 Ave Of The Americas,Suite 1900,3925,5,2122652209,,1995
5116,Mainline Information Systems,1700 Summit Lake Drive,,14759,490,850-219-5000,,1989
5117,Tower Research Capital Llc,377 Broadway,11Th Floor,3913,280,212-219-6000,,1998
5118,Global Tech & Resources Inc. Dba Db Professionals,3601 Algonquin Rd,Suite 324,2905,14,6303519899,,1996
5119,Csr Technology Inc.,1060 Rincon Circle,,42624,2260,408-523-6500,,1995
5120,"Tekvalley Corporation,Inc",4695 Chabot Drive,Suite 200,42390,27,925 558 2275,,2000
5121,"Optixtal, Inc.",1901 S 54Th St,,8397,4,215 254 5225,,2003
5122,Elizabeth City State University,1704 Weeksville Road,,12269,400,252-335-3291,,1891
5123,Texoma Neurology Associates,D/B/A Texas Institute For Neurological Disorders,321 N. Highland Ave Suite 200,34783,80,9038914286,,1980
5124,Summit Securities Group Llc,2 Rector Street,16Th Floor,3897,27,6463741765,,2011
5125,Spx Transformer Solutions,400 S. Prairie Avenue,,3580,830,262-446-8527,,1970
5126,Reed Krakoff International Llc,40 W 25Th St,,3909,120,212-695-6700,,2013
5127,Amerimedz Ii Inc,4047 Okeechobee Blvd #217-218,Cityplace Pharmacy,15523,9,5618339960,,2004
5128,Mx Imaging Inc.,2894 Columbia Street,,40730,18,(310) 381-3800,,1998
5129,"Celerity It, Llc",8401 Greensboro Drive,Suite 500,9806,537,703 848 1900,,2002
5130,Isle Of Wight County Schools,820 West Main Street,,10363,700,(757)365-1638,,1869
5131,Envisage Information Systems,"Envisage Information Systems, Llc",31 Dutch Mill Road,1558,217,315-497-9202,,1990
5132,Neuberger Berman Group Llc,605 Third Avenue,,4041,1600,212-476-9000,,1939
5133,Netvision Resources Inc.,4229 Lafayette Center Drive,Suite # 1750,536,142,7033424282,,1999
5134,"Delasoft, Inc",92 Reads Way,Suite # 204,2323,170,302-533 7912,,2002
5135,Sephora Usa Inc,525 Market Street,32Nd Floor,42188,8000,415-284-3741,,1997
5136,"Shl Pharma, Llc",588 Jim Moran Boulevard,,15557,50,954-725-2008,,2010
5137,Vst Consulting Inc,200 Middlesex Essex Tpk,Suite 102,1551,80,732-404-0025,11,2002
5138,Itc Infotech Usa Inc,12 Route 17 North,Suite 303,2588,200,201 336 9431,210,2000
5139,Zions Bank / Zmsc,1 South Main Street,,38906,2500,801-844-7624,,1957
5140,Tuskegee University,Office Of The Provost,209 Kresge Center,16715,850,334 727-8164,,1881
5141,Moneygram Payment Systems Inc,1550 Utica Ave S.,Ste. 100,25760,1662,214-999-7697,,1988
5142,"Epharmalearning, Inc. D/B/A Epharmasolutions",One Ims Drive,Suite 200,2705,110,(610) 834-6505,,2001
5143,Eminence It Solutions Inc,1135 Kildaire Farm Rd.,Suite 319-2,495,45,919-468-2957,,2003
5144,Orx Railway Corporation,1 Park Ave,,7212,69,8146848484,,1979
5145,"Clsa Americas, Llc",1301 Avenue Of The Americas,15Th Floor,3925,170,212-549-8888,,2012
5146,Barclays Services Corp,745 Seventh Avenue,,3925,3349,2124124000,,1993
5147,University Of New Hampshire,"Office Of International Students & Scholars, Thompson Hall G15",105 Main St.,3845,3000,(603) 862-3491,,1866
5148,"Ipatientcare, Inc.","One Woodbridge Center, Suite 812",,3770,6,732-607-2400,,1994
5149,"Pas, Inc.",16055 Space Center Blvd,Suite 600,35850,160,281-286-6565,,1993
5150,"Amplify Education, Inc.",55 Washington Street,Suite 900,400,1200,212-796-2200,,2000
5151,Datavail Corporation,"11800 Ridge Parkway, Suite 125",,37447,110,3039264834,,2008
5152,"Albany Molecular Research, Inc.",26 Corporate Circle,,4894,610,518-512-2000,,1991
5153,Ernst & Young Llp,231 Ypao Road,Suite 201,43439,59,671-649-3700,,1991
5154,Sdc Designs Llc,529 Fifth Avenue,16Th Floor,3920,33,212-225-9903,,2003
5155,Allegro Development Corp.,1445 Ross Avenue,Suite 2200,34864,260,214.237.8016,,1984
5156,Axway Inc.,6811 East Mayo Blvd,Suite 400,39177,450,480-627-1800,,1996
5157,"Fitbit, Inc.",405 Howard Street,Suite 550,42188,453,415-992-7825,,2007
5158,Sharp Tool Company Inc,7 Bonazzoli Ave,,1506,25,978-568-9292,,1959
5159,Institute Of Electrical & Electronics Engineers,445 Hoes Lane,,2664,1100,732-981-0600,,1963
5160,Arnold Worldwide,10 Summer St,,9366,500,617-587-8261,,1946
5161,Har Ridgefield Corp,321 Broad Ave,,2847,120,201-507-9900,,1998
5162,Barclays Bank Plc,745 Seventh Avenue,,3925,425,2124124000,,1963
5163,"Sun Pharmaceutical Industries, Inc.",270 Prospect Plains Rd,,729,494,609-495-2857,,1984
5164,Community Coffee Llc,3332 Patridge Lane,Building A,32868,730,225-368-3997,,1919
5165,Doctors Charter School Of Miami Shores,11301 Nw 5Th Avenue,,15378,50,3057542381,,2005
5166,"Ors Bearings, Inc.",15151 Prater Drive,Suite B,13579,4,770-385-6723,102,1999
5167,"Atkins North America, Inc",45 South 7Th Street,Suite 2500,25743,2500,612-656-6100,,1960
5168,Intacct Corp,300 Park Ave,Suite 1400,42598,204,4088780900,,1999
5169,"Wikimedia Foundation, Inc.",149 New Montgomery St,6Th Floor,42188,159,4158396885,,2003
5170,"Brink'S, Incorporated",1801 Bayberry Court,,10256,9000,804-289-9600,,1859
5171,Isha Llc,200B Main Street,,3291,5,7812791333,,2013
5172,Egencia Llc,333 108Th Avenue Ne,,236,552,425-679-7200,,1999
5173,"Brli No 2 Acquisition Corp (Dba Genedx, Inc)",207 Perry Pkwy,,1177,342,301-519-2100,,2000
5174,State Street Bank And Trust Company,One Lincoln Street,,9372,14618,617-664-5582,,1792
5175,Variyas Global Solutions Inc,5850 Waterloo Road,Suite 140,9329,3,(443) 325-7896,,2012
5176,Software Ag Usa Inc,11700 Plaza America Drive,Suite 700,2827,700,703-391-6987,,1972
5177,Blick Art Materials Llc (Dick Blick Holdings),1849 Green Bay Rd,Suite 310,1434,1879,847-681-6800,,2013
5178,Tripadvisor Llc,400 1St Ave,,11041,2023,781-800-5021,,2000
5179,Infineon Technologies North America Corp,640 N. Mccarthy Blvd,,2145,570,408 503 2681,,1999
5180,Adt Llc,1501 Yamato Road,,15547,16000,561-981-4699,,2012
5181,University Of Colorado Health,12401 E. 17Th Ave,,37469,15080,7208486800,,1921
5182,Apex Industrial Technologies,4393 Digital Way,,2007,139,513-204-1734,,2006
5183,Siemens Plm Software Inc.,2000 Eastman Drive,,2130,8000,513-576-2400,,1998
5184,Mckendree College,701 College,,1784,240,618-537-6533,,1828
5185,"Qwest Communications Company, Llc",1801 California Street,Suite 900,37544,45000,303-992-5722,,1911
5186,"Blink Reaction, Llc",195 Route 9 South,Suite 101,35963,40,732-792-6566,113,2005
5187,"Sabra, Wang & Associates, Inc.",7055 Samuel Morse Drive,,9330,150,4437413500,,1998
5188,"Match.Com,  Llc",8300 Douglas Ave,,34890,357,214-265-3007,,1995
5189,Gartner Inc.,56 Top Gallant Road,Po Box 10212,32274,3660,2036940096,,1979
5190,Sony Network Entertainment International Llc,2207 Bridgepointe Parkway,,42280,140900,650-295-6500,,2003
5191,"Formosa Plastics Corporation, Texas",201 Formosa Drive,,36406,1650,361-987-7000,7154,1981
5192,Hach Company,5600 Lindbergh Dr,,37752,1400,970-669-3050,,1947
5193,"Tintri, Inc",303 Ravendale Drive,,42132,297,650-810-8200,,2008
5194,"Berkley Pharmacy, Llc",28577 Schoenherr Road,,3549,5,5865738300,,2009
5195,Rentrak Corporation,7700 Ne Ambassador Pl,,43587,453,5032847581,,1984
5196,Premier Hospitality Group Llc,4411 Sw 15Th St,,33994,30,4056048000,601,2009
5197,Mfpa Inc,2070 Peachtree Industrial Court,Suite 101,13876,6,770 986 7764,,1961
5198,"My1Hr, Inc.",526 S. Main St.,Suite 805,20268,16,330 564 8179,,2011
5199,Vj Associates Inc. Of Suffolk,100 Duffy Ave.,,1426,45,516-932-1010,,1984
5200,"Saddlebrook Resorts, Inc.",5700 Saddlebrook Way,,3604,650,(813) 973-1111,,1986
5201,"Power Costs, Inc.","301 David L. Boren Blvd., Ste. 2000",,33960,138,4058013481,,1992
5202,Danfoss Llc,11655 Crossroads Circle,,9441,230,410-931-8250,,1987
5203,"Liao, Kin & Company, P.C.",9889 Bellaire Blvd,Suite #214,35817,15,7137718668,108,1996
5204,Aps Healthcare,44 S. Broadway,,3694,1625,800-293-1788,,1993
5205,"Home Health Connection, Inc.",4340 East-West Highway,Suite 1150,9214,450,301-792-3416,,1992
5206,Kohler Co.,"444 Highland Drive, Ms036",,24547,30000,920-457-4441,,1873
5207,Familia Dental Ros Llc,2600 N Main St.,Suite B,2923,22,8889884066,,2011
5208,Amica Mutual Insurance Company,100 Amica Way,,1831,3100,8006526422,24007,1907
5209,Johnson & Johnson Health Care Systems Inc.,425 Hoes Lane,,2664,1200,901-215-3540,,1995
5210,Hella Electronics Corporation,43811 Plymouth Oaks Blvd.,,2701,27000,734-414-0900,,1983
5211,Dignity Health,185 Berry Street,Suite 300,42197,5000,415-438-5599,,1986
5212,"Carbonite, Inc.",2 Avenue De Lafayette,6Th Floor,9372,383,617-587-1100,,2005
5213,Allegiant Travel Company D/B/A Allegiant Air,1201 N. Town Center Drive,,40396,2200,7028308709,,1997
5214,"Metamarkets Group, Inc.",625 2Nd Street,Suite 230,42197,36,916-956-0416,,2009
5215,"Geo-Technical Services, Inc.",441 Friendship Road,,7443,28,717-236-3006,,1959
5216,"First Data Technologies, Inc",C/O First Data Corporation,5565 Glenridge Connector Ne,13878,4142,404 890 2000,,1991
5217,Valley County Health System,2707 L Street,,32173,265,308-728-4200,,1964
5218,"Tellapart, Inc.",257 Myrtle Road,,426,75,650-580-8833,,2009
5219,"Fresenius Usa, Inc.",920 Winter Street,,3544,45000,(781) 699-9000,,1996
5220,Leeward International Inc,400 Frank W. Burr Blvd. 1Fl Ste 68,,3358,9,201-836-8830,,1986
5221,Cleary Gottlieb Steen & Hamilton Llp,One Liberty Plaza,,3899,1200,212-225-2000,,1946
5222,Sepals Corporation,100 Mill Plain Road,3Rd Floor,31767,12,2037911684,1,2004
5223,"Mouser Electronics, Inc.",1000 N. Main Street,,1961,1225,817-804-3850,3850,1983
5224,Intellect Business Solutions,1320 Greenway Dr,Suite# 770,34718,63,(972) 550-8300,310,2003
5225,"International Education Partners, Llc",75 East Street,,13019,14,4015196611,,2011
5226,Zodiac Seats California Llc,11340 Jersey Blvd.,,41053,287,909-652-9568,,2011
5227,Foreal Spectrum Inc.,"2370 Qume Drive, Suite A",,42624,19,408-436-5558,,2003
5228,Aarete,"33 West Monroe St., 18Th Floor",,28237,48,3125850800,,2008
5229,"Hutchin Hill Capital, Lp",142 W. 57Th Street,15Th Floor,3925,116,212-757-4490,,2007
5230,Dataformix Technologies Inc,1075 Easton Avenue Tower 3,Suite 100,3175,21,7322477890,,1998
5231,"Pulmonary Associates, P.C.",G-3252 Beecher Rd.,,22536,20,8102306800,,1985
5232,Cottey College,1000 W. Austin Boulevard,,30433,151,417-667-8181,2128,1884
5233,"Homeowner Toolbox, Inc",540 Wald,,41537,25,9493985500,,2008
5234,"Avere Systems, Inc.",910 River Avenue,,6446,91,412-894-2570,,2008
5235,"Url Systems, Inc.","385 Main Street, Ste 5",,2086,12,7322059777,,2004
5236,"Evidera, Inc.",7101 Wisconsin Ave,Suite 1400,9214,260,3016647268,,1995
5237,"American Dental Service, P.C.",1301 Penn Avenue,,8614,49,610-372-6313,,2002
5238,Honest & Quality Corp.,70-62 Kissena Boulevard,,4473,5,7186720015,,2005
5239,"Gmg Health Systems Associates, Pa",720 Pleasanton Road,,36545,435,2109213800,,2000
5240,"Missy Farren & Associates, Ltd.",206 Bon Air Ave.,,4267,20,212-528-1691,,1994
5241,"Koam Pharmacy, Inc.",18102 S Pioneer Blvd Suite 101,,109,9,562-402-3636,,1996
5242,Dynamic Enterprise Solutions Inc,150 N Martingale Rd,Ste # 840,27993,24,847-984-0373,,2005
5243,"Dstillery, Inc.",470 Park Avenue South,6Th Floor,3916,86,646-278-5113,,2006
5244,Lawrence Memorialhospital,1309 West Main Street,,33640,320,870-886-1200,,1960
5245,Ab Pharmacy Inc,2743 W 15Th Street,,34763,4,9729002445,301,2013
5246,Depaul University,One E. Jackson Blvd.,,28238,4800,312-362-8865,,1898
5247,"X1 Discovery, Inc.",130 W Union Street,,40863,13,626-585-6900,,2011
5248,Valent Biosciences Corporation,870 Technology Way,,1823,132,847-968-4785,,2000
5249,"Gridco, Inc",10 Commerce Way,Suite L,3764,52,3392983004,,2010
5250,Dish Network Llc,9601 S. Meridian Blvd.,,37496,20000,303-723-1000,,2008
5251,Prospance Inc.,46725 Fremont Blvd,,42325,75,925-415-2394,,2009
5252,"Crossmedia, Inc.","22 W. 23Rd Street, 5Th Floor",,3909,52,212-206-0888,,2000
5253,"Griffee Dental, Pc",C/O Aspen Dental Management Inc,281 Sanders Creek Parkway,5363,40,315-454-6000,1193,2008
5254,"Brocade Communications Systems, Inc.",130 Holger Way,,42629,2861,408-333-4961,,1995
5255,Uop Llc,25 Algonquin Rd.,,820,2460,847-391-2003,,1914
5256,Chicago Bridge & Iron Company (Delaware),14105 S. Route 59,,2675,50000,815-439-6000,,1889
5257,Applexus Technologies Llc,33507 9Th Avenue South,Bldg. D,1071,44,206-249-0903,,2005
5258,Logigear Corporation,4100 E 3Rd Ave.,Suite 150,42279,29,650-572-1400,,1996
5259,"Dice It Solutions, Llc",850 Carolier Ln,3Rd  Floor,2397,17,7328289900,,2007
5260,"Cigniti, Inc.",433 E. Las Colinas Blvd.,Suite 1300,34720,160,972-756-0622,167,2004
5261,Medstar Health Research Institute,6525 Belcrest Road,Suite 700,9195,250,301-560-7300,,1963
5262,Citicorp North America Inc.,399 Park Avenue,,3936,126,914-899-7000,,1988
5263,"Visual Consultants, Inc","4900, Hwy 169 N, #307",,25783,22,7635331000,,2003
5264,Nomis Solutions Inc.,"1111 Bayhill Drive, Suite 230",,2989,73,(650) 588-9800,,2002
5265,Horizon International Trd. Inc.,385 Concord Ave # 104,,244,48,617-489-6666,,1993
5266,Hardeman County Memorial Hospital,402 Mercer Street,,37140,76,940-663-2795,,1936
5267,"C&S Wholesale Grocers, Inc",7 Corporate Drive,,1619,13000,603.354.7000,,1918
5268,"Perficient, Inc",555 Maryville University Drive,Suite 600,29734,1900,3145293600,,1999
5269,"Polyvore, Inc",100 View Street,Suite 101,42129,104,(650) 887-0246,,2007
5270,"Musashi Auto Parts - Michigan, Inc.",195 Brydges Drive,,22808,450,269-965-0057,,1980
5271,American Express Company,200 Vesey Street,,4093,62800,2126402000,,1850
5272,Isram Wholesale Tour & Travel. Ltd.,"90 John Street, Suite 602",,3968,49,212-661-1193,260,1967
5273,Ascom Inc.,1943 Isaac Newton Square E.,Suite 400,9779,90,571-203-4685,,1987
5274,"Luxe Sleep, Inc.",P.O. Box 789,,14910,6,(850) 434-5117,,2012
5275,"Hh Medstar Health, Inc.",5565 Sterrett Place,5Th Floor,668,35000,410-772-6777,,1987
5276,Dsm Services Usa Inc,45 Waterview Blvd,,2602,24000,973 257 8221,,1989
5277,Exigence Management Company,"265 Brookview Centre Way, Ste 400",,17529,29,(716) 204-4500,,2011
5278,"Aclat, Inc.",5 E College Dr Ste 100,,103,41,847-577-3501,2512,2005
5279,"Teletracking Technologies, Inc.",336 Fourth Avenue,,6460,350,8009270294,,1991
5280,Dallas International School,6039 Churchill Way,,34896,95,972-991-6379,2156,1991
5281,Areva Federal Services Llc,7207 Ibm Drive,,12510,356,7048052551,,2008
5282,"Nomura America Services, Llc",309 West 49Th Street,,3929,724,212-667-9300,,2006
5283,Pristine Rehab Care Llc,706-B N. Diamond Bar Blvd.,,829,31,909-396-8900,,2007
5284,"Inpatient Consultants Of Texas, Pllc",4605 Lankershim Blvd.,Suite 617,41021,2769,888-203-2264,,1999
5285,Liaison Technologies,3157 Royal Drive,Suite 200,13587,230,770-442-4900,,2000
5286,"Advanced Infrastructure Design, Inc.",1 Crossroads Drive,,39752,17,6098382216,,1998
5287,Maxima Consulting Inc,27 Water Street,,3533,36,(781) 246 9500,,1993
5288,Chicago Math And Science Academy,7212 N. Clark St.,,28267,65,7737618960,225,2004
5289,Vocollect Healthcare Systems,15001 Ne 36Th Street,,2813,53000,4253762146,,1970
5290,Mercury Paper,495 Radio Stattion Rd,,9999,157,540-465-6900,,2009
5291,Nathelyne A. Kennedy & Associates,6200 Savoy Drive,Suite 1250,35817,15,713.988.0145,,1981
5292,Snl Financial,One Snl Plaza,,10073,750,434-951-7515,,1987
5293,"Radius Gge (Usa), Inc.",31 St. James Ave,Suite 880,9405,145,617-849-7304,,2003
5294,Dun & Bradstreet Credibility Corp,22761 Pacific Coast Highway,,40680,600,310-919-2200,,2010
5295,San Diego State University,5500 Campanile Drive,"Manchester Hall, Room 3310M",41302,4068,619-594-6111,,1897
5296,Peak Technical Services Lp,583 Epsilon Drive,,6479,780,4126961122,,1968
5297,"Dmi Big Data Insights, Llc",4660 Duke Drive,Suite 110,2007,52,2407200514,,2013
5298,"Teknest, Inc.",32985 Hamilton Court,Suite 111,22404,23,2484899492,,2004
5299,"Marrs Professional Services, Inc.",220 Davidson Avenue,Suite 3-325,3175,14,7329609606,777,2007
5300,University Of North Carolina Asheville,1 University Heights,Cpo 1410,12975,662,8282516471,,1969
5301,"Revolabs, Inc.",144 North Road,Suite 3250,3308,95,978-610-4040,,2005
5302,Interpath Laboratory,"8660 W. Emerald, Suite 102",,38668,33,2083752350,,1971
5303,"Earl Energy, Llc",5353 West Sam Houston Pkwy N,Suite 160,35824,29,8553275674,250,2009
5304,"Gregory Pharmaceutical Holdings, Inc.",501 Fifth Street,,17355,149,423-989-8133,,1997
5305,American Engineering Group Llc,"934 Grant Street, Suite #101",,20268,5,3303751975,,2000
5306,"Foliofn, Inc.",8180 Greensboro Drive,,9806,93,703-245-5736,,1999
5307,"Quad/Graphics Marketing, Llc",N61 W23044 Harry'S Way,,24585,3233,414-566-6000,,2012
5308,Technosoft Corporation,28411 Northwestern Highway,# 640,22147,580,2486032600,2600,1996
5309,New World Systems,888 W. Big Beaver,Suite 600,22193,436,248-269-1000,1329,1981
5310,"Own, Llc",5700 Wilshire Bl Ste 120,,40577,135,3236025529,,2008
5311,"Verisign, Inc.",490 E. Middlefield Road,,42132,1100,650 316 6555,,1995
5312,"Learfield Communications, Inc.",505 Hobbs Road,,30567,850,(573) 556-1220,,1972
5313,Deloitte & Touche Llp,361 South Marine Drive,,43444,67,671 646-3884,108,1971
5314,"Solution Partners Na, Llc",9300 W. 110Th Street,Suite 620,31002,14,(913) 647-8640,133,2005
5315,Arbor Networks,76 Blanchard Rd,,430,450,781-362-4353,,2000
5316,Mpowerd Inc.,231 West 29Th Street,Suite 1105,2341,18,6466644490,,2012
5317,"Applied Materials, Inc.",3225 Oakmead Village Drive,,42572,140000,408-727-5555,,1967
5318,Rhode Island College,600 Mt Pleasant Ave,,13066,950,401-456-9880,,1854
5319,"Vital Sciences, Inc.",11805 North Pennsylvania Street,,478,3,3178481078,,1999
5320,Sumter County Board Of Education,100 Learning Lane,,14453,850,229-931-8500,,1872
5321,"Valeo North America, Inc.",150 Stephenson Highway,,22192,3318,248-619-8300,,1993
5322,Israel & Co.,250 Greenwich Street,46Th Floor,3902,6,2125281500,,2012
5323,Softclouds Llc,10805 Rancho Bernardo Road,Suite 215,41259,24,8584327220,,2005
5324,The Louis Berger Group,412 Mount Kemble Avenue,Po Box 1946,3865,2000,973-407-1093,,1953
5325,"Tintri, Inc",303 Ravendale Drive,,42132,313,650-810-8200,,2008
5326,Panasonic Avionics Corporation,26200 Enterprise Way,,1707,2600,(949) 672-2000,,1990
5327,Vinnovate Solutions,133 Mohawak Path,,1473,15,859 403 0109,,2013
5328,Castleton Law Group,17800 Castleton Street,Suite 600,41073,6,626-810-9300,,1998
5329,Food Management Partners,120 Chula Vista,,36565,150,2104033725,252,2008
5330,"California State University, Fresno",5241 N Maple Avenue,,42036,2191,559-278-3027,,1911
5331,Trader Genes Inc,2800 Johnston St.,,32630,60,337-264-9520,,1991
5332,Robert Bosch Tool Corporation,1800 W. Central Road,,27872,1256,2242322633,,2003
